pattern	point	mode	repetition	step	active_bytes	selected_experts	step_ms	point_id	allocated_bytes	migration_count	migration_bytes	migration_time_ns	gpu_fault_events
D3	ACTUAL_DECODE8	M1	repeat	61	100663296	57,31,0,62,10,16,38,6	1.25824	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	62	100663296	46,23,40,36,7,6,61,57	1.26074	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	63	100663296	57,23,22,5,36,42,31,43	1.26336	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	64	1054085120	60,7,22,43,24,57,44,19	5.14381	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	65	100663296	45,12,62,59,23,25,14,31	1.25501	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	66	100663296	5,6,15,18,40,11,16,42	1.26931	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	67	100663296	47,59,4,31,2,33,35,48	1.25597	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	68	100663296	55,40,17,62,10,4,21,39	1.25731	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	69	100663296	15,49,8,29,47,27,53,36	1.2633	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	70	100663296	40,18,27,39,8,13,35,15	1.26051	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	71	100663296	16,62,35,54,40,8,14,13	1.26048	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	72	100663296	41,48,27,49,59,52,13,12	1.25843	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	73	100663296	27,47,51,62,63,26,33,6	1.25718	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	74	100663296	15,20,22,55,27,28,23,8	1.25677	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	75	100663296	54,28,14,30,7,18,36,46	1.2656	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	76	100663296	4,34,49,45,1,16,57,50	1.26115	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	77	100663296	30,0,12,33,6,58,37,16	1.25795	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	78	100663296	10,18,31,50,0,15,13,36	1.2601	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	79	100663296	4,46,10,13,50,54,24,28	1.26192	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	80	1054085120	10,41,55,56,46,60,48,0	5.14394	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	81	100663296	25,59,12,40,31,58,46,47	1.2529	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	82	100663296	20,54,5,21,40,56,15,12	1.25734	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	83	100663296	18,46,28,2,25,43,57,35	1.26256	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	84	100663296	55,13,60,46,17,36,57,38	1.25974	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	85	100663296	18,42,8,36,50,21,29,38	1.2705	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	86	100663296	3,60,13,6,42,37,18,56	1.27014	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	87	100663296	14,16,6,4,13,54,9,15	1.25456	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	88	100663296	27,59,6,51,40,28,22,20	1.2633	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	89	100663296	47,59,51,33,11,29,61,28	1.26118	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	90	100663296	3,20,61,14,22,45,44,19	1.26006	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	91	100663296	14,47,31,23,8,13,29,7	1.25715	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	92	100663296	45,18,32,33,22,38,31,62	1.25744	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	93	100663296	24,60,11,2,34,6,7,15	1.26093	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	94	100663296	53,20,29,36,4,6,28,23	1.2593	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	95	100663296	61,34,24,12,30,57,22,44	1.25882	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	96	1054085120	24,60,41,46,11,22,59,49	5.13459	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	97	100663296	30,31,46,59,25,60,47,49	1.25821	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	98	100663296	5,13,11,6,53,35,54,40	1.26435	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	99	100663296	57,31,43,35,59,6,2,25	1.26438	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	100	100663296	17,55,13,62,19,0,30,47	1.26006	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	101	100663296	38,8,36,29,42,0,48,59	1.2543	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	102	100663296	18,60,40,56,42,21,57,7	1.26019	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	103	100663296	4,46,35,9,0,32,55,21	1.25094	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	104	100663296	27,49,36,59,7,6,52,22	1.25814	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	105	100663296	47,33,2,41,51,26,31,28	1.25734	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	106	100663296	28,22,20,52,55,61,50,19	1.25702	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	107	100663296	35,14,47,28,54,40,3,25	1.264	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	108	100663296	48,31,29,46,10,24,20,13	1.26099	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	109	100663296	57,60,31,32,16,5,62,25	1.26115	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	110	100663296	4,34,57,17,40,63,51,7	1.2623	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	111	100663296	5,33,19,42,47,24,12,16	1.27094	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	112	1054085120	22,36,57,24,60,7,19,59	5.13366	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	113	100663296	27,23,62,31,54,34,52,14	1.2601	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	114	100663296	22,3,13,63,35,33,38,48	1.25696	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	115	100663296	37,42,30,12,19,54,13,6	1.26934	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	116	100663296	61,6,43,42,23,21,25,63	1.24374	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	117	100663296	58,52,53,42,55,22,51,21	1.24893	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	118	100663296	24,40,36,62,57,23,53,52	1.24874	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	119	100663296	35,4,13,45,29,1,2,33	1.25962	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	120	100663296	27,16,21,30,48,7,59,32	1.25779	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	121	100663296	52,51,6,47,8,39,34,20	1.25933	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	122	100663296	50,12,11,58,62,7,43,22	1.25987	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	123	100663296	7,44,47,37,24,10,40,25	1.25994	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	124	100663296	15,45,38,32,17,51,43,62	1.25987	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	125	100663296	54,11,15,6,2,60,49,21	1.26096	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	126	100663296	5,6,56,36,28,45,4,51	1.26163	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
D3	ACTUAL_DECODE8	M1	repeat	127	100663296	47,34,12,50,33,30,45,20	1.26429	D3_ACTUAL_DECODE8_M1	13838323712	0	0	0	UNAVAILABLE
