global_dynamic_order	decode_iteration	exact_function	grid	block	stream	semantic_layer	semantic_identity	trace_artifact	size_bytes	context	device_reported	receiver_accepted	raw_records	drop_count	overflow_count	reported_path	xz_integrity
6132	3	void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3>)	1,1,1	128,1,1	0	3	self_attn	kernel-6132-ctx_0x5c1527a3dbe0.trace.xz	1152	0x5c1527a3dbe0	132	132	132	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6132-ctx_0x5c1527a3dbe0.trace.xz	PASS
6133	3	void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 4, 128, 1>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)	152,2,1	512,1,1	0	3	self_attn	kernel-6133-ctx_0x5c1527a3dbe0.trace.xz	8271888	0x5c1527a3dbe0	1729840	1729840	1729840	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6133-ctx_0x5c1527a3dbe0.trace.xz	PASS
6134	3	void at::native::(anonymous namespace)::CatArrayBatchedCopy_contig<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 4, 128, 1>(at::native::(anonymous namespace)::OpaqueType<2u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<2u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)	152,2,1	512,1,1	0	3	self_attn	kernel-6134-ctx_0x5c1527a3dbe0.trace.xz	8273944	0x5c1527a3dbe0	1729840	1729840	1729840	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6134-ctx_0x5c1527a3dbe0.trace.xz	PASS
6135	3	void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})	14364,1,1	128,1,1	0	3	self_attn	kernel-6135-ctx_0x5c1527a3dbe0.trace.xz	55363524	0x5c1527a3dbe0	10054800	10054800	10054800	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6135-ctx_0x5c1527a3dbe0.trace.xz	PASS
6136	3	void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})	14364,1,1	128,1,1	0	3	self_attn	kernel-6136-ctx_0x5c1527a3dbe0.trace.xz	55323348	0x5c1527a3dbe0	10054800	10054800	10054800	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6136-ctx_0x5c1527a3dbe0.trace.xz	PASS
6137	3	void pytorch_flash::flash_fwd_splitkv_kernel<pytorch_flash::Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, pytorch_flash::Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, true, false>(pytorch_flash::Flash_fwd_params)	1,5,28	128,1,1	0	3	self_attn	kernel-6137-ctx_0x5c1527a3dbe0.trace.xz	24741636	0x5c1527a3dbe0	2628541	2628541	2628541	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6137-ctx_0x5c1527a3dbe0.trace.xz	PASS
6138	3	void pytorch_flash::flash_fwd_splitkv_combine_kernel<pytorch_flash::Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, pytorch_flash::Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, 4, 3, true>(pytorch_flash::Flash_fwd_params)	7,1,1	128,1,1	0	3	self_attn	kernel-6138-ctx_0x5c1527a3dbe0.trace.xz	30832	0x5c1527a3dbe0	7224	7224	7224	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6138-ctx_0x5c1527a3dbe0.trace.xz	PASS
6139	3	void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1>)	7,1,1	128,1,1	0	3	self_attn	kernel-6139-ctx_0x5c1527a3dbe0.trace.xz	2304	0x5c1527a3dbe0	504	504	504	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6139-ctx_0x5c1527a3dbe0.trace.xz	PASS
6140	3	awq_gemm_kernel	112,8,1	128,1,1	0	3	self_attn	kernel-6140-ctx_0x5c1527a3dbe0.trace.xz	53421056	0x5c1527a3dbe0	9189376	9189376	9189376	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6140-ctx_0x5c1527a3dbe0.trace.xz	PASS
6141	3	void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6141-ctx_0x5c1527a3dbe0.trace.xz	3892	0x5c1527a3dbe0	924	924	924	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6141-ctx_0x5c1527a3dbe0.trace.xz	PASS
6142	3	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6142-ctx_0x5c1527a3dbe0.trace.xz	21432	0x5c1527a3dbe0	5264	5264	5264	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6142-ctx_0x5c1527a3dbe0.trace.xz	PASS
6143	3	void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, at::detail::Array<char*, 2>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6143-ctx_0x5c1527a3dbe0.trace.xz	2624	0x5c1527a3dbe0	560	560	560	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6143-ctx_0x5c1527a3dbe0.trace.xz	PASS
6144	3	void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)	1,1,1	512,1,1	0		UNKNOWN	kernel-6144-ctx_0x5c1527a3dbe0.trace.xz	10016	0x5c1527a3dbe0	3132	3132	3132	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6144-ctx_0x5c1527a3dbe0.trace.xz	PASS
6145	3	void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char*, 2>)	1,1,1	128,1,1	0		UNKNOWN	kernel-6145-ctx_0x5c1527a3dbe0.trace.xz	988	0x5c1527a3dbe0	88	88	88	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6145-ctx_0x5c1527a3dbe0.trace.xz	PASS
6146	3	void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)	1,1,1	128,1,1	0		UNKNOWN	kernel-6146-ctx_0x5c1527a3dbe0.trace.xz	1392	0x5c1527a3dbe0	164	164	164	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6146-ctx_0x5c1527a3dbe0.trace.xz	PASS
6147	3	void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})	14,1,1	128,1,1	0		UNKNOWN	kernel-6147-ctx_0x5c1527a3dbe0.trace.xz	15264	0x5c1527a3dbe0	3640	3640	3640	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6147-ctx_0x5c1527a3dbe0.trace.xz	PASS
6148	3	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6148-ctx_0x5c1527a3dbe0.trace.xz	20808	0x5c1527a3dbe0	5124	5124	5124	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6148-ctx_0x5c1527a3dbe0.trace.xz	PASS
6149	3	void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6149-ctx_0x5c1527a3dbe0.trace.xz	3964	0x5c1527a3dbe0	924	924	924	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6149-ctx_0x5c1527a3dbe0.trace.xz	PASS
6150	3	void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1>)	37,1,1	128,1,1	0	3	gate_proj	kernel-6150-ctx_0x5c1527a3dbe0.trace.xz	10440	0x5c1527a3dbe0	2664	2664	2664	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6150-ctx_0x5c1527a3dbe0.trace.xz	PASS
6151	3	awq_gemm_kernel	592,8,1	128,1,1	0	3	gate_proj	kernel-6151-ctx_0x5c1527a3dbe0.trace.xz	313406288	0x5c1527a3dbe0	48572416	48572416	48572416	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6151-ctx_0x5c1527a3dbe0.trace.xz	PASS
6152	3	void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::silu_kernel(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#5}::operator()() const::{lambda(c10::Half)#1}, at::detail::Array<char*, 2>)	37,1,1	128,1,1	0		UNKNOWN	kernel-6152-ctx_0x5c1527a3dbe0.trace.xz	65064	0x5c1527a3dbe0	15244	15244	15244	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6152-ctx_0x5c1527a3dbe0.trace.xz	PASS
6153	3	void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1>)	37,1,1	128,1,1	0	3	up_proj	kernel-6153-ctx_0x5c1527a3dbe0.trace.xz	10628	0x5c1527a3dbe0	2664	2664	2664	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6153-ctx_0x5c1527a3dbe0.trace.xz	PASS
6154	3	awq_gemm_kernel	592,8,1	128,1,1	0	3	up_proj	kernel-6154-ctx_0x5c1527a3dbe0.trace.xz	312985812	0x5c1527a3dbe0	48572416	48572416	48572416	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6154-ctx_0x5c1527a3dbe0.trace.xz	PASS
6155	3	void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3>)	37,1,1	128,1,1	0		UNKNOWN	kernel-6155-ctx_0x5c1527a3dbe0.trace.xz	20228	0x5c1527a3dbe0	4884	4884	4884	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6155-ctx_0x5c1527a3dbe0.trace.xz	PASS
6156	3	void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1>)	7,1,1	128,1,1	0	3	down_proj	kernel-6156-ctx_0x5c1527a3dbe0.trace.xz	2280	0x5c1527a3dbe0	504	504	504	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6156-ctx_0x5c1527a3dbe0.trace.xz	PASS
6157	3	awq_gemm_kernel	112,8,1	128,1,1	0	3	down_proj	kernel-6157-ctx_0x5c1527a3dbe0.trace.xz	284975104	0x5c1527a3dbe0	45531136	45531136	45531136	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6157-ctx_0x5c1527a3dbe0.trace.xz	PASS
6158	3	void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char*, 3>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6158-ctx_0x5c1527a3dbe0.trace.xz	3912	0x5c1527a3dbe0	924	924	924	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6158-ctx_0x5c1527a3dbe0.trace.xz	PASS
6159	3	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6159-ctx_0x5c1527a3dbe0.trace.xz	21504	0x5c1527a3dbe0	5264	5264	5264	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6159-ctx_0x5c1527a3dbe0.trace.xz	PASS
6160	3	void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#1}, at::detail::Array<char*, 2>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6160-ctx_0x5c1527a3dbe0.trace.xz	2636	0x5c1527a3dbe0	560	560	560	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6160-ctx_0x5c1527a3dbe0.trace.xz	PASS
6161	3	void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)	1,1,1	512,1,1	0		UNKNOWN	kernel-6161-ctx_0x5c1527a3dbe0.trace.xz	10056	0x5c1527a3dbe0	3132	3132	3132	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6161-ctx_0x5c1527a3dbe0.trace.xz	PASS
6162	3	void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char*, 2>)	1,1,1	128,1,1	0		UNKNOWN	kernel-6162-ctx_0x5c1527a3dbe0.trace.xz	1012	0x5c1527a3dbe0	88	88	88	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6162-ctx_0x5c1527a3dbe0.trace.xz	PASS
6163	3	void at::native::vectorized_elementwise_kernel<4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)	1,1,1	128,1,1	0		UNKNOWN	kernel-6163-ctx_0x5c1527a3dbe0.trace.xz	1416	0x5c1527a3dbe0	164	164	164	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6163-ctx_0x5c1527a3dbe0.trace.xz	PASS
6164	3	void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})	14,1,1	128,1,1	0		UNKNOWN	kernel-6164-ctx_0x5c1527a3dbe0.trace.xz	15112	0x5c1527a3dbe0	3640	3640	3640	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6164-ctx_0x5c1527a3dbe0.trace.xz	PASS
6165	3	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}, at::detail::Array<char*, 2>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6165-ctx_0x5c1527a3dbe0.trace.xz	20944	0x5c1527a3dbe0	5124	5124	5124	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6165-ctx_0x5c1527a3dbe0.trace.xz	PASS
6166	3	void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, at::detail::Array<char*, 3>)	7,1,1	128,1,1	0		UNKNOWN	kernel-6166-ctx_0x5c1527a3dbe0.trace.xz	3992	0x5c1527a3dbe0	924	924	924	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6166-ctx_0x5c1527a3dbe0.trace.xz	PASS
6167	3	void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<c10::Half>, at::detail::Array<char*, 1>)	7,1,1	128,1,1	0	4	self_attn	kernel-6167-ctx_0x5c1527a3dbe0.trace.xz	2296	0x5c1527a3dbe0	504	504	504	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6167-ctx_0x5c1527a3dbe0.trace.xz	PASS
6168	3	awq_gemm_kernel	112,8,1	128,1,1	0	4	self_attn	kernel-6168-ctx_0x5c1527a3dbe0.trace.xz	53367052	0x5c1527a3dbe0	9189376	9189376	9189376	0	0	/data/c16/e1_bounded_decode_trace_v1/formal_d1_d3_20260925_v3/raw/kernel-6168-ctx_0x5c1527a3dbe0.trace.xz	PASS
