phase	utc	mem_available_kb	swap_free_kb	memory_psi_full_avg10	io_psi_full_avg10	pswpin	pswpout	cpu_iowait_ticks	cpu_total_ticks	loadavg_1	loadavg_5	loadavg_15	c12_simulator_count	c12_worker_rss_kb	swap_in_mib_s	swap_out_mib_s	cpu_iowait_pct
batch_running	2026-09-08T08:18:13+00:00	201350620	124	0.0	0.0	2998469	8769946	1111518489	285292082218	237.48	438.39	482.91	8	1130907:846984;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:458752;1176188:417792	0.000000	0.000000	0.0007
batch_running	2026-09-08T08:18:29+00:00	201358008	148	0.0	0.0	2998477	8769946	1111518495	285292876970	340.14	451.15	486.37	8	1130907:846984;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:458752;1176188:417792	0.001953	0.000000	0.0008
independent_live_monitor	2026-09-08T08:18:39+00:00	201455216	156	0.0	0.0	2998486	8769946	1111518556	285293367723	389.67	458.12	488.26	8	1130907:846984;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:458752;1176188:417792	0.003516	0.000000	0.0124
batch_running	2026-09-08T08:18:44+00:00	201420784	160	0.0	0.0	2998490	8769946	1111518560	285293616392	410.92	461.39	489.16	8	1130907:846984;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:458752;1176188:417792	0.003125	0.000000	0.0016
batch_running	2026-09-08T08:18:59+00:00	201364332	164	0.0	0.0	2998491	8769946	1111518641	285294409986	455.50	468.79	491.13	8	1130907:846984;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:458752;1176188:417792	0.000260	0.000000	0.0102
independent_live_monitor	2026-09-08T08:19:09+00:00	201167976	168	0.0	0.0	2998492	8769946	1111518668	285294936271	479.04	473.39	492.39	8	1130907:846984;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:458752;1176188:417792	0.000391	0.000000	0.0051
batch_running	2026-09-08T08:19:14+00:00	201229632	176	0.0	0.0	2998494	8769946	1111518669	285295150054	488.40	475.42	492.95	8	1130907:846984;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:458752;1176188:417792	0.001563	0.000000	0.0005
batch_running	2026-09-08T08:19:29+00:00	201261520	220	0.0	0.0	2998509	8769946	1111518672	285295943738	516.31	482.21	494.89	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:540672;1176188:417792	0.003906	0.000000	0.0004
independent_live_monitor	2026-09-08T08:19:40+00:00	201251908	244	0.0	0.0	2998516	8769946	1111518675	285296503922	529.58	486.18	496.04	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:540672;1176188:417792	0.002486	0.000000	0.0005
batch_running	2026-09-08T08:19:44+00:00	201257288	248	0.0	0.0	2998516	8769946	1111518681	285296683243	536.50	488.33	496.69	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:540672;1176188:417792	0.000000	0.000000	0.0033
batch_running	2026-09-08T08:19:59+00:00	201255684	4	0.0	0.0	2998519	8770011	1111518685	285297477245	553.27	494.38	498.53	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:540672;1176188:417792	0.000781	0.016927	0.0005
independent_live_monitor	2026-09-08T08:20:11+00:00	201040828	24	0.0	0.0	2998522	8770011	1111518688	285298076307	563.16	499.44	500.12	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:540672;1176188:417792	0.000977	0.000000	0.0005
batch_running	2026-09-08T08:20:14+00:00	201064820	36	0.0	0.0	2998525	8770011	1111518689	285298216716	563.16	499.44	500.12	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:540672;1176188:417792	0.003906	0.000000	0.0007
batch_running	2026-09-08T08:20:29+00:00	201186864	64	0.0	0.0	2998532	8770011	1111518770	285299010401	572.27	504.57	501.79	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:552960;1176188:417792	0.001823	0.000000	0.0102
independent_live_monitor	2026-09-08T08:20:42+00:00	201137848	80	0.0	0.0	2998535	8770011	1111518829	285299647072	580.89	509.79	503.54	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.000901	0.000000	0.0093
batch_running	2026-09-08T08:20:44+00:00	201114440	80	0.0	0.0	2998535	8770011	1111518830	285299750192	580.89	509.79	503.54	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.000000	0.000000	0.0010
batch_running	2026-09-08T08:20:59+00:00	201214768	104	0.0	0.0	2998545	8770011	1111518834	285300543667	585.77	514.35	505.13	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.002604	0.000000	0.0005
independent_live_monitor	2026-09-08T08:21:12+00:00	201039780	176	0.0	0.0	2998566	8770011	1111518838	285301214996	589.22	518.62	506.68	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.006310	0.000000	0.0006
batch_running	2026-09-08T08:21:14+00:00	201004364	180	0.0	0.0	2998566	8770011	1111518838	285301283690	589.22	518.62	506.68	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.000000	0.000000	0.0000
batch_running	2026-09-08T08:21:29+00:00	201202468	200	0.0	0.0	2998570	8770011	1111518847	285302076247	596.42	523.67	508.52	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.001042	0.000000	0.0011
independent_live_monitor	2026-09-08T08:21:43+00:00	201127912	236	0.0	0.0	2998579	8770011	1111518851	285302778291	598.21	527.62	510.06	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.002511	0.000000	0.0006
batch_running	2026-09-08T08:21:44+00:00	201100612	236	0.0	0.0	2998579	8770011	1111518851	285302816581	598.21	527.62	510.06	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.000000	0.000000	0.0000
batch_running	2026-09-08T08:21:59+00:00	201155912	336	0.0	0.0	2998604	8770011	1111518855	285303609211	600.31	531.53	511.62	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.006510	0.000000	0.0005
independent_live_monitor	2026-09-08T08:22:14+00:00	200987556	136	0.0	0.0	2998649	8770102	1111518929	285304344011	602.54	535.37	513.19	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.011719	0.023698	0.0101
batch_running	2026-09-08T08:22:14+00:00	200943460	136	0.0	0.0	2998649	8770102	1111518932	285304349520	602.54	535.37	513.19	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.000000	0.000000	0.0545
batch_running	2026-09-08T08:22:29+00:00	200921548	232	0.0	0.0	2998669	8770102	1111518967	285305142394	604.55	539.09	514.77	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.005208	0.000000	0.0044
batch_running	2026-09-08T08:22:44+00:00	200928120	284	0.0	0.0	2998682	8770102	1111519044	285305882898	603.07	541.98	516.10	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.003385	0.000000	0.0104
independent_live_monitor	2026-09-08T08:22:44+00:00	200944372	284	0.0	0.0	2998682	8770102	1111519046	285305910457	603.07	541.98	516.10	8	1130907:851080;1130953:442368;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.000000	0.000000	0.0073
batch_running	2026-09-08T08:22:59+00:00	200899036	320	0.0	0.0	2998689	8770102	1111519073	285306675299	602.66	544.88	517.47	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.001823	0.000000	0.0035
batch_running	2026-09-08T08:23:14+00:00	200811516	344	0.0	0.0	2998695	8770102	1111519085	285307416257	603.84	547.96	518.92	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.001563	0.000000	0.0016
independent_live_monitor	2026-09-08T08:23:15+00:00	200831588	348	0.0	0.0	2998696	8770102	1111519088	285307477861	603.84	547.96	518.92	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.003906	0.000000	0.0049
batch_running	2026-09-08T08:23:29+00:00	202579660	384	0.0	0.0	2998707	8770102	1111519105	285308208253	605.67	551.10	520.41	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.003069	0.000000	0.0023
batch_running	2026-09-08T08:23:44+00:00	202572584	416	0.0	0.0	2998715	8770102	1111519109	285308949384	605.46	553.73	521.76	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.002083	0.000000	0.0005
independent_live_monitor	2026-09-08T08:23:46+00:00	202592092	420	0.0	0.0	2998716	8770102	1111519109	285309045622	607.03	554.91	522.31	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.001953	0.000000	0.0000
batch_running	2026-09-08T08:23:59+00:00	202562360	436	0.0	0.0	2998722	8770102	1111519119	285309740853	605.75	556.35	523.13	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.001803	0.000000	0.0014
batch_running	2026-09-08T08:24:14+00:00	202321732	468	0.0	0.0	2998734	8770102	1111519123	285310482026	606.56	558.94	524.51	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.003125	0.000000	0.0005
independent_live_monitor	2026-09-08T08:24:16+00:00	202407784	472	0.0	0.0	2998735	8770102	1111519124	285310610586	606.91	559.81	524.98	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.001953	0.000000	0.0008
batch_running	2026-09-08T08:24:29+00:00	202686480	480	0.0	0.0	2998738	8770102	1111519128	285311273628	606.22	561.21	525.81	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.000901	0.000000	0.0006
batch_running	2026-09-08T08:24:44+00:00	202597792	516	0.0	0.0	2998748	8770102	1111519132	285312015819	606.64	563.48	527.12	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.002604	0.000000	0.0005
independent_live_monitor	2026-09-08T08:24:47+00:00	202588060	528	0.0	0.0	2998751	8770102	1111519133	285312184293	606.59	564.19	527.54	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.003906	0.000000	0.0006
batch_running	2026-09-08T08:24:59+00:00	202678656	568	0.0	0.0	2998765	8770102	1111519137	285312806905	592.69	562.69	527.45	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.004557	0.000000	0.0006
batch_running	2026-09-08T08:25:14+00:00	202514924	592	0.0	0.0	2998769	8770102	1111519141	285313549333	528.25	550.09	523.90	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.001042	0.000000	0.0005
independent_live_monitor	2026-09-08T08:25:18+00:00	202623652	596	0.0	0.0	2998770	8770102	1111519142	285313757011	494.76	542.78	521.68	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.000977	0.000000	0.0005
batch_running	2026-09-08T08:25:29+00:00	202703216	628	0.0	0.0	2998780	8770102	1111519145	285314340397	424.24	526.10	516.48	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.003551	0.000000	0.0005
batch_running	2026-09-08T08:25:44+00:00	202679136	652	0.0	0.0	2998783	8770102	1111519149	285315082900	338.37	502.12	508.79	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.000781	0.000000	0.0005
independent_live_monitor	2026-09-08T08:25:49+00:00	202646980	656	0.0	0.0	2998784	8770102	1111519150	285315333369	314.24	494.40	506.25	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.000781	0.000000	0.0004
batch_running	2026-09-08T08:25:59+00:00	202543668	696	0.0	0.0	2998794	8770102	1111519152	285315873853	271.15	479.24	501.19	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.003906	0.000000	0.0004
batch_running	2026-09-08T08:26:14+00:00	202278860	704	0.0	0.0	2998796	8770102	1111519158	285316615880	219.22	457.56	493.75	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:569344;1176188:434176	0.000521	0.000000	0.0008
independent_live_monitor	2026-09-08T08:26:19+00:00	202407016	756	0.0	0.0	2998812	8770102	1111519160	285316901798	204.55	450.56	491.29	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:598016;1176188:434176	0.012500	0.000000	0.0007
batch_running	2026-09-08T08:26:29+00:00	202530584	812	0.0	0.0	2998826	8770102	1111519162	285317406959	206.17	442.62	488.26	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:598016;1176188:434176	0.005469	0.000000	0.0004
batch_running	2026-09-08T08:26:44+00:00	202784636	956	0.0	0.0	2998856	8770102	1111519167	285318149518	307.64	453.42	491.05	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:598016;1176188:434176	0.007812	0.000000	0.0007
independent_live_monitor	2026-09-08T08:26:50+00:00	202696800	1036	0.0	0.0	2998873	8770102	1111519169	285318473540	343.46	458.42	492.47	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:598016;1176188:434176	0.011068	0.000000	0.0006
batch_running	2026-09-08T08:26:59+00:00	202682104	1116	0.0	0.0	2998893	8770102	1111519171	285318939912	394.10	465.49	494.41	8	1130907:851080;1130953:446464;1162513:557056;1162534:577536;1162615:380928;1162625:368640;1176172:598016;1176188:434176	0.008681	0.000000	0.0004
batch_running	2026-09-08T08:27:14+00:00	202346652	1268	0.0	0.0	2998931	8770102	1111519175	285319682919	446.05	473.52	496.57	8	1130907:851080;1130953:446464;1162513:573440;1162534:577536;1162615:380928;1162625:368640;1176172:598016;1176188:434176	0.009896	0.000000	0.0005
independent_live_monitor	2026-09-08T08:27:21+00:00	202590820	1400	0.0	0.0	2998963	8770102	1111519177	285320043945	469.39	477.61	497.66	8	1130907:851080;1130953:446464;1162513:573440;1162534:577536;1162615:380928;1162625:368640;1176172:598016;1176188:434176	0.017857	0.000000	0.0006
batch_running	2026-09-08T08:27:29+00:00	202688360	1524	0.0	0.0	2998996	8770102	1111519180	285320473211	480.09	479.69	498.22	8	1130907:851080;1130953:446464;1162513:573440;1162534:585728;1162615:380928;1162625:368640;1176172:598016;1176188:434176	0.016113	0.000000	0.0007
batch_running	2026-09-08T08:27:44+00:00	202741180	1628	0.0	0.0	2999020	8770102	1111519183	285321216346	507.26	485.71	499.90	8	1130907:851080;1130953:446464;1162513:573440;1162534:589824;1162615:380928;1162625:368640;1176172:598016;1176188:434176	0.006250	0.000000	0.0004
independent_live_monitor	2026-09-08T08:27:52+00:00	202719152	1660	0.0	0.0	2999029	8770102	1111519185	285321614620	523.86	489.98	501.14	8	1130907:851080;1130953:446464;1162513:573440;1162534:589824;1162615:380928;1162625:376832;1176172:598016;1176188:434176	0.004395	0.000000	0.0005
batch_running	2026-09-08T08:27:59+00:00	202717936	1668	0.0	0.0	2999033	8770102	1111519187	285322006322	529.47	491.71	501.63	8	1130907:851080;1130953:446464;1162513:573440;1162534:589824;1162615:380928;1162625:376832;1176172:598016;1176188:434176	0.002232	0.000000	0.0005
batch_running	2026-09-08T08:28:14+00:00	202320356	1696	0.0	0.0	2999044	8770102	1111519190	285322748997	543.69	496.73	503.12	8	1130907:851080;1130953:446464;1162513:573440;1162534:589824;1162615:380928;1162625:376832;1176172:598016;1176188:434176	0.002865	0.000000	0.0004
independent_live_monitor	2026-09-08T08:28:23+00:00	202553160	1704	0.0	0.0	2999048	8770102	1111519193	285323186761	551.65	499.99	504.11	8	1130907:851080;1130953:446464;1162513:573440;1162534:589824;1162615:380928;1162625:376832;1176172:598016;1176188:434176	0.001736	0.000000	0.0007
batch_running	2026-09-08T08:28:29+00:00	202564204	1708	0.0	0.0	2999049	8770102	1111519195	285323539634	554.48	501.43	504.56	8	1130907:851080;1130953:446464;1162513:577536;1162534:589824;1162615:380928;1162625:376832;1176172:598016;1176188:434176	0.000651	0.000000	0.0006
batch_running	2026-09-08T08:28:44+00:00	202600840	1708	0.0	0.0	2999049	8770102	1111519199	285324282423	565.22	506.39	506.13	8	1130907:851080;1130953:446464;1162513:585728;1162534:593920;1162615:380928;1162625:376832;1176172:598016;1176188:434176	0.000000	0.000000	0.0005
independent_live_monitor	2026-09-08T08:28:53+00:00	202589600	1760	0.0	0.0	2999064	8770102	1111519201	285324761356	575.04	510.44	507.45	8	1130907:851080;1130953:446464;1162513:602112;1162534:602112;1162615:380928;1162625:376832;1176172:598016;1176188:434176	0.006510	0.000000	0.0004
batch_running	2026-09-08T08:28:59+00:00	202581468	1768	0.0	0.0	2999066	8770102	1111519203	285325072435	578.72	512.28	508.06	8	1130907:851080;1130953:446464;1162513:602112;1162534:610304;1162615:380928;1162625:376832;1176172:598016;1176188:434176	0.001302	0.000000	0.0006
batch_running	2026-09-08T08:29:14+00:00	202160408	1780	0.0	0.0	2999069	8770102	1111519207	285325815854	583.48	516.58	509.54	8	1130907:851080;1130953:446464;1162513:618496;1162534:630784;1162615:380928;1162625:376832;1176172:598016;1176188:434176	0.000781	0.000000	0.0005
independent_live_monitor	2026-09-08T08:29:24+00:00	202615508	2508	0.0	0.0	2999092	8770102	1111519212	285326328607	585.00	519.11	510.44	8	1130907:851080;1130953:446464;1162513:622592;1162534:643072;1162615:380928;1162625:376832;1176172:598016;1176188:434176	0.008984	0.000000	0.0010
batch_running	2026-09-08T08:29:29+00:00	202613656	2512	0.0	0.0	2999093	8770102	1111519216	285326605392	586.28	520.47	510.92	8	1130907:851080;1130953:446464;1162513:634880;1162534:647168;1162615:380928;1162625:376832;1176172:598016;1176188:434176	0.000781	0.000000	0.0014
batch_running	2026-09-08T08:29:44+00:00	202590788	2520	0.0	0.0	2999095	8770102	1111519223	285327349420	588.18	524.12	512.27	8	1130907:851080;1130953:454656;1162513:634880;1162534:667648;1162615:389120;1162625:376832;1176172:598016;1176188:434176	0.000521	0.000000	0.0009
independent_live_monitor	2026-09-08T08:29:55+00:00	202630028	2528	0.0	0.0	2999097	8770102	1111519225	285327901382	591.35	526.91	513.31	8	1130907:851080;1130953:454656;1162513:634880;1162534:667648;1162615:389120;1162625:376832;1176172:598016;1176188:434176	0.000710	0.000000	0.0004
