condition	budget_name	layer	category	decode_index	median_ms	min_ms	max_ms	cv	samples_ms	input_sha256	output_sha256
CONTROL_B8	B8	1	mlp	1	0.24883200228214264	0.24780799448490143	0.24985599517822266	0.002630672937723919	[0.24780799448490143, 0.24985599517822266, 0.24780799448490143, 0.24883200228214264, 0.24883200228214264, 0.24883200228214264, 0.24883200228214264]	77926c0871ec99596aa206d8f0d9495db1c9fb6244490cbaa74da4ae17104b9c	f85da85dbecbb713c24a4232c97210230cd04e6fd25f5a46c29763dd91cfb893
CONTROL_B8	B8	1	mlp	2	0.24985599517822266	0.24780799448490143	0.2519040107727051	0.005107101653505128	[0.24883200228214264, 0.24780799448490143, 0.25088000297546387, 0.24883200228214264, 0.24985599517822266, 0.2519040107727051, 0.24985599517822266]	c794c82c7f47e34ce6f1c4948ca3078047ff7a6aad4b8a192bcbc8f16b489c6f	a544f517fe6f33834a508497bb1d406e66f4cafcd0accf7ca6615075bc5f0842
CONTROL_B8	B8	1	mlp	3	0.24780799448490143	0.2467840015888214	0.24985599517822266	0.004251826034143662	[0.24883200228214264, 0.24883200228214264, 0.24985599517822266, 0.24780799448490143, 0.2467840015888214, 0.2467840015888214, 0.24780799448490143]	1e5c56c5c3415beb57492c0644c0e933eeb27d164b6b71351726cb9fa0b46272	37a4f0a882f354cfdd16630d300920307459661ca74f0e3554fa54caf01b0c76
CONTROL_B8	B8	2	input_layernorm	0	0.015359999611973763	0.014336000196635723	0.016383999958634377	0.03564342832045942	[0.014336000196635723, 0.015359999611973763, 0.015359999611973763, 0.016383999958634377, 0.015424000099301338, 0.015359999611973763, 0.015359999611973763]	62e6820952d5e9ccc93a6448cbe1a50ca53132cdd03fcea483ee6bf242e65f11	c34d2903af8396ebbb5a4604e6fb207e0079b9175984fc40bfba55d58faa99e6
CONTROL_B8	B8	2	input_layernorm	1	0.015359999611973763	0.015104000456631184	0.015744000673294067	0.011280428178754956	[0.015744000673294067, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015104000456631184, 0.015359999611973763]	c37d101fd1746305f55af969c1604393ca65054e96ce74eb300a71768bc9cb98	e1ea4ffbc58e091f0091ae8469e52264344e92a34082bb82112a5e293fb35ccf
CONTROL_B8	B8	2	input_layernorm	2	0.015359999611973763	0.015359999611973763	0.016383999958634377	0.027238550319425115	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.016383999958634377, 0.015359999611973763, 0.016224000602960587, 0.01539199985563755]	616c5091f5260daa1496e9f9d0f0f8cbc37e267cd24124e84835623ae38fb6f5	314082ec2ac2d82313d54c5150316dc8d9ce8d2d416e3ea5ca51102673567b30
CONTROL_B8	B8	2	input_layernorm	3	0.015359999611973763	0.015359999611973763	0.01568000018596649	0.007268528739340652	[0.01568000018596649, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	b2ffce2a10dda1ac847f14941442ee16681c674845f9b1557175357ab0b0c765	2a708d3f90a84d97589b1f9b1037763e304ba26b3708856cfdb2bc94993a2af0
CONTROL_B8	B8	2	self_attn	0	0.23347200453281403	0.23043200373649597	0.24809600412845612	0.026914845659165097	[0.2314240038394928, 0.23347200453281403, 0.23244799673557281, 0.24809600412845612, 0.23350399732589722, 0.23043200373649597, 0.24371199309825897]	c34d2903af8396ebbb5a4604e6fb207e0079b9175984fc40bfba55d58faa99e6	fb5e1ab1a40ccbf42bba39db3b0cf16f82a2b9ea65911249667d2c53f8cdf1ff
CONTROL_B8	B8	2	self_attn	1	0.1730560064315796	0.17203199863433838	0.1740799993276596	0.0036284021983505202	[0.17219200730323792, 0.1730560064315796, 0.17312000691890717, 0.17203199863433838, 0.1730560064315796, 0.1730560064315796, 0.1740799993276596]	e1ea4ffbc58e091f0091ae8469e52264344e92a34082bb82112a5e293fb35ccf	6121afbeca0e0ccef5db5c9e314aa7cf470433b94f83d5f7951cd3e30a182347
CONTROL_B8	B8	2	self_attn	2	0.1730560064315796	0.17203199863433838	0.1730560064315796	0.0029357016360232915	[0.1730560064315796, 0.17203199863433838, 0.1730560064315796, 0.1730560064315796, 0.17203199863433838, 0.17203199863433838, 0.1730560064315796]	314082ec2ac2d82313d54c5150316dc8d9ce8d2d416e3ea5ca51102673567b30	c3b1b0a95a4ee8ba6e25c71709b276d4efc3315d9f7b70bc4da3053dbbbea18c
CONTROL_B8	B8	2	self_attn	3	0.1730560064315796	0.1730560064315796	0.1740799993276596	0.002068811379252202	[0.1740799993276596, 0.1730560064315796, 0.1730560064315796, 0.1730560064315796, 0.1730560064315796, 0.1730560064315796, 0.1730560064315796]	2a708d3f90a84d97589b1f9b1037763e304ba26b3708856cfdb2bc94993a2af0	582bdba43d578c9750bd03dcd9a20f239acdeff5bff9da512d003b93add4b971
CONTROL_B8	B8	2	post_attention_layernorm	0	0.04608000069856644	0.043007999658584595	0.048128001391887665	0.03485097685793175	[0.04608000069856644, 0.04403200000524521, 0.04639999940991402, 0.048128001391887665, 0.04608000069856644, 0.043007999658584595, 0.04678399860858917]	a6cf2e5ef09fa439f51065ad4e45c34d78519ef414d8b3bdfd75d27223513dae	9d2364762e2f758fe3a74a08daf52c733b3c6c6a44ca0c5ba446d6235903ff7c
CONTROL_B8	B8	2	post_attention_layernorm	1	0.015359999611973763	0.014336000196635723	0.015359999611973763	0.03396176146264696	[0.014336000196635723, 0.015359999611973763, 0.015359999611973763, 0.014336000196635723, 0.014336000196635723, 0.015359999611973763, 0.015359999611973763]	d2fda3845721220454bb778bbbdc0022a835dfa370e8ea37bfc3390dd2c66b96	6d7fb6ecc82a1ac1629524618b7e6702fb83cb9e8a10dad449ba4b6828075d4a
CONTROL_B8	B8	2	post_attention_layernorm	2	0.015359999611973763	0.015359999611973763	0.016383999958634377	0.02955400737471914	[0.016383999958634377, 0.016383999958634377, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	a37644f1496ade1b155da5a67c1539b120a992eb3ed61230456e581b451fa843	1eabc51ddc487bf718ae82d3e1bd9fbfe64b0ed81b48526767f83c714a939d3a
CONTROL_B8	B8	2	post_attention_layernorm	3	0.015359999611973763	0.014336000196635723	0.015359999611973763	0.03396176146264696	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.014336000196635723, 0.015359999611973763, 0.014336000196635723, 0.014336000196635723]	92cbbec5ec7bff9dfd85ff219bbf586376c3384b6964471fecc3c030abe46684	ec2b80502f212d82f905bbadb8a0690524d8f55de1b02a458a27cd15c83ff4ff
CONTROL_B8	B8	2	mlp	0	0.2802239954471588	0.27750399708747864	0.2815999984741211	0.0044793409515432965	[0.27852800488471985, 0.279231995344162, 0.2803199887275696, 0.2802560031414032, 0.2802239954471588, 0.27750399708747864, 0.2815999984741211]	9d2364762e2f758fe3a74a08daf52c733b3c6c6a44ca0c5ba446d6235903ff7c	fe7ebcda6ca62b134eafc463e1dff24758704d518a9c44f6bb470ce96a73e084
CONTROL_B8	B8	2	mlp	1	0.24883200228214264	0.2467840015888214	0.24985599517822266	0.004244318411076581	[0.24883200228214264, 0.2467840015888214, 0.24883200228214264, 0.24780799448490143, 0.24985599517822266, 0.24780799448490143, 0.24985599517822266]	6d7fb6ecc82a1ac1629524618b7e6702fb83cb9e8a10dad449ba4b6828075d4a	a3819453ab34e9388fd194e5f87b34bc13bcf28d589d351a511c5ce2b7c2ba04
CONTROL_B8	B8	2	mlp	2	0.24780799448490143	0.2467840015888214	0.24985599517822266	0.004327717249330563	[0.24780799448490143, 0.24985599517822266, 0.24780799448490143, 0.2467840015888214, 0.24780799448490143, 0.24883200228214264, 0.24985599517822266]	1eabc51ddc487bf718ae82d3e1bd9fbfe64b0ed81b48526767f83c714a939d3a	f3b15affe0cba4319833c18cc9c15d41c18ebdb162db4636f4a434b05d76afb9
CONTROL_B8	B8	2	mlp	3	0.24985599517822266	0.24780799448490143	0.24985599517822266	0.0029923783670081994	[0.24985599517822266, 0.24883200228214264, 0.24780799448490143, 0.24883200228214264, 0.24985599517822266, 0.24985599517822266, 0.24985599517822266]	ec2b80502f212d82f905bbadb8a0690524d8f55de1b02a458a27cd15c83ff4ff	0603c6363428cf66a48cbf22292a571047eb4090d589471e9cdc7e9f95096ce6
CONTROL_B8	B8	3	input_layernorm	0	0.015359999611973763	0.015135999768972397	0.015776000916957855	0.01144128384956239	[0.015135999768972397, 0.015776000916957855, 0.015359999611973763, 0.01539199985563755, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	f76fb6a0b4662e31d75980d2b6eb920c3587b01780645378ac2aaf6722960808	0dabd5f5707f807dd0d023c6f44edf400a88aaf7aeec2293b3bf1d3d542ce59d
CONTROL_B8	B8	3	input_layernorm	1	0.016383999958634377	0.015359999611973763	0.016383999958634377	0.021562964477387675	[0.016383999958634377, 0.016383999958634377, 0.015359999611973763, 0.016127999871969223, 0.016287999227643013, 0.016383999958634377, 0.016383999958634377]	a80c108d047aa2005e5ef1077290634008682405ed0e33718a5a7eda14a26dd8	b8f76ef24de3b6003c39697430531dcaa9db6866534ef134cb743fd5bdf011b4
CONTROL_B8	B8	3	input_layernorm	2	0.015359999611973763	0.015231999568641186	0.016383999958634377	0.023515250744673647	[0.016383999958634377, 0.015359999611973763, 0.015231999568641186, 0.015359999611973763, 0.015359999611973763, 0.015519999898970127, 0.015359999611973763]	89f5c59ea6420fec310950fab5d81b11e83ce37d4c02d6928aa446de8c1a6215	3993f6d2af6d77143288c9ee29593ea89ae8eca2f2b1d81e4aaed6d9589b1af6
CONTROL_B8	B8	3	input_layernorm	3	0.015359999611973763	0.014336000196635723	0.015359999611973763	0.02355277301203562	[0.015359999611973763, 0.015359999611973763, 0.014336000196635723, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	c8027b2fdcb210ce057ec6642974bf9cfe06068e22e755e08ca866e89754f29a	8132cb9e86d6dba143b4131aecc6b8248bb0e7d913abf981fc0e05730d20005c
CONTROL_B8	B8	3	self_attn	0	0.22732800245285034	0.22118400037288666	0.24105599522590637	0.02834863414966389	[0.2242559939622879, 0.24105599522590637, 0.22118400037288666, 0.22630399465560913, 0.22732800245285034, 0.22835199534893036, 0.23654399812221527]	0dabd5f5707f807dd0d023c6f44edf400a88aaf7aeec2293b3bf1d3d542ce59d	5968ea42e7d0b4e716eeeae417261f095e9631a3c10f9e1d6ad41cbbe0ee2f31
CONTROL_B8	B8	3	self_attn	1	0.17203199863433838	0.17203199863433838	0.1740799993276596	0.004321211672069166	[0.17203199863433838, 0.1730560064315796, 0.1730560064315796, 0.1740799993276596, 0.17203199863433838, 0.17203199863433838, 0.17203199863433838]	b8f76ef24de3b6003c39697430531dcaa9db6866534ef134cb743fd5bdf011b4	16248ccf6d6a2cb099a123210b67c4cd4bc5bb62b56f332ccd5b4ed524502bcb
CONTROL_B8	B8	3	self_attn	2	0.1740799993276596	0.1730560064315796	0.17510400712490082	0.0037612539089063282	[0.1730560064315796, 0.1740799993276596, 0.1740799993276596, 0.1740799993276596, 0.1730560064315796, 0.17510400712490082, 0.1740799993276596]	3993f6d2af6d77143288c9ee29593ea89ae8eca2f2b1d81e4aaed6d9589b1af6	27b201e6b1b981b0182b5bf65b128835ca039e70d00a8f4f7f8f93a64e10deed
CONTROL_B8	B8	3	self_attn	3	0.1740799993276596	0.1730560064315796	0.17510400712490082	0.003144250943046926	[0.17510400712490082, 0.1740799993276596, 0.1740799993276596, 0.1740799993276596, 0.1740799993276596, 0.1740799993276596, 0.1730560064315796]	8132cb9e86d6dba143b4131aecc6b8248bb0e7d913abf981fc0e05730d20005c	360ae8d9f0eba69680865f370d123eef60f89ffc4c118f670a69977282e0e40a
CONTROL_B8	B8	3	post_attention_layernorm	0	0.04630399867892265	0.04217600077390671	0.04915200173854828	0.049841311996901935	[0.04217600077390671, 0.04684799909591675, 0.04403200000524521, 0.04630399867892265, 0.04915200173854828, 0.043007999658584595, 0.04633599892258644]	892f11e001c93d0155cd1d3ac7e7f637712047dd8036f1567fc8e98bf08cb865	84768be5fd04665506f33dec4e4ca648631cbcfb1e6fa578d87e27771a79433e
CONTROL_B8	B8	3	post_attention_layernorm	1	0.015359999611973763	0.015359999611973763	0.015359999611973763	0.0	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	8efd4a8f3885a0b32b0f98d961cd245350903d90405d18929faac4c613e9f530	67fd164dce1f7d1f43c8c225479dd6098831f5c048e5373e94f31716106b3774
CONTROL_B8	B8	3	post_attention_layernorm	2	0.015359999611973763	0.014336000196635723	0.015359999611973763	0.02355277301203562	[0.015359999611973763, 0.014336000196635723, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	92d05f1ab1b7e4bdd92498390d5c26470edd99c35e3db6b66f9390d6d58131e2	4b48b3842989242e406f5db0164366ad77e1e08422c20e35af6bbb3acc138789
CONTROL_B8	B8	3	post_attention_layernorm	3	0.015359999611973763	0.015359999611973763	0.015359999611973763	0.0	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	5ece731e7b31dd0fec3b2c4830d7595d3af2361e5856fede2201e23edc380e32	69188eb15b513a1826417f3251a92fc3d759252f2967475a8e3994decf92ec22
CONTROL_B8	B8	3	mlp	0	0.2805759906768799	0.27932798862457275	0.28224000334739685	0.0030938893329413917	[0.27932798862457275, 0.2805759906768799, 0.2805759906768799, 0.28224000334739685, 0.2803199887275696, 0.2815999984741211, 0.2804799973964691]	84768be5fd04665506f33dec4e4ca648631cbcfb1e6fa578d87e27771a79433e	6df61eef7d12fcaca7629a62f96bfe31c27a8a42b0d61589f4dbff6416479976
CONTROL_B8	B8	3	mlp	1	0.24883200228214264	0.24780799448490143	0.24985599517822266	0.00287667191415604	[0.24883200228214264, 0.24985599517822266, 0.24985599517822266, 0.24985599517822266, 0.24780799448490143, 0.24883200228214264, 0.24883200228214264]	67fd164dce1f7d1f43c8c225479dd6098831f5c048e5373e94f31716106b3774	6232129cb536613a517b8e8653e4fe002718093127d4537ce9bba801b40b6853
CONTROL_B8	B8	3	mlp	2	0.24883200228214264	0.24883200228214264	0.24985599517822266	0.002032909386031905	[0.24883200228214264, 0.24985599517822266, 0.24883200228214264, 0.24985599517822266, 0.24985599517822266, 0.24883200228214264, 0.24883200228214264]	4b48b3842989242e406f5db0164366ad77e1e08422c20e35af6bbb3acc138789	e7f1bb5d7166f4d4f0f43c77c5d9a2b36f2471b63b75ea79d02d5cfdb49975b0
CONTROL_B8	B8	3	mlp	3	0.24883200228214264	0.24780799448490143	0.25088000297546387	0.00407063225714987	[0.24780799448490143, 0.24883200228214264, 0.24780799448490143, 0.24883200228214264, 0.25088000297546387, 0.24883200228214264, 0.24985599517822266]	69188eb15b513a1826417f3251a92fc3d759252f2967475a8e3994decf92ec22	097e73dbd9ac1013f722424269c09263adf297bdbcd1ab1e4c4bcf39925c29f7
CONTROL_B8	B8	4	input_layernorm	0	0.015359999611973763	0.015359999611973763	0.016383999958634377	0.03207502629966789	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.016383999958634377, 0.015359999611973763, 0.016383999958634377, 0.016383999958634377]	5579d5e4aa531f7e1985710cd06f2558da2d7445104c537413a751474c666f31	6314a93fe5a64657897a2d0ff5217b28ffe6a7293b23f579f9b48edd78ea87d5
CONTROL_B8	B8	4	input_layernorm	1	0.015359999611973763	0.015359999611973763	0.015359999611973763	0.0	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	d88d4550793acf757c0fd2e932f3e3f9547b1ed17f474fa885ecb77ae861cc01	1b40740eb099c16b5d498dfcc7fe662de72d375eb8e19a731180a5d63c0a2cbf
CONTROL_B8	B8	4	input_layernorm	2	0.015359999611973763	0.015200000256299973	0.015359999611973763	0.0036504916927921427	[0.015359999611973763, 0.015359999611973763, 0.015200000256299973, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	4bc9c7d4acc1ea19807db8d20ab0d9c6dbf9f997470a67b1fa7826f427ef9501	4f05d14a12c531b6ee1e5af936f55d857ce9ac0e82227a9944c3861578046b12
CONTROL_B8	B8	4	input_layernorm	3	0.015359999611973763	0.015135999768972397	0.015359999611973763	0.005457049383284164	[0.015359999611973763, 0.015359999611973763, 0.015135999768972397, 0.015359999611973763, 0.015231999568641186, 0.015359999611973763, 0.015359999611973763]	9b5c4fc82a1347a8068dfc9f3b92fcf0405ab5bf0e90baaa9dc958158f96099e	d2271d069a600d81b891161edd574c08bbe697d41851f55f17906b63d8b93581
CONTROL_B8	B8	4	self_attn	0	0.2314240038394928	0.22147199511528015	0.23654399812221527	0.020562727649578994	[0.23654399812221527, 0.22732800245285034, 0.23244799673557281, 0.22147199511528015, 0.2303999960422516, 0.2314240038394928, 0.23552000522613525]	6314a93fe5a64657897a2d0ff5217b28ffe6a7293b23f579f9b48edd78ea87d5	6c80755a1f663b4c2512f65fb956c826c57e8c26348842975bbdca913110ce4d
CONTROL_B8	B8	4	self_attn	1	0.1730560064315796	0.1730560064315796	0.1740799993276596	0.002668570161868512	[0.1730560064315796, 0.1740799993276596, 0.1730560064315796, 0.1730560064315796, 0.1730560064315796, 0.1730560064315796, 0.1740799993276596]	1b40740eb099c16b5d498dfcc7fe662de72d375eb8e19a731180a5d63c0a2cbf	ee436991d5cd31f18c34affdf12c342a36ca0ee9d60aff8c928ea704f6687fbd
CONTROL_B8	B8	4	self_attn	2	0.1730560064315796	0.1730560064315796	0.1740799993276596	0.002068811379252202	[0.1730560064315796, 0.1740799993276596, 0.1730560064315796, 0.1730560064315796, 0.1730560064315796, 0.1730560064315796, 0.1730560064315796]	4f05d14a12c531b6ee1e5af936f55d857ce9ac0e82227a9944c3861578046b12	f219ba6a601c8161db48d4d59894e394018fa478301f744396fcb3d470947823
CONTROL_B8	B8	4	self_attn	3	0.1730560064315796	0.17203199863433838	0.1740799993276596	0.0031860865037434587	[0.1730560064315796, 0.1740799993276596, 0.17324799299240112, 0.1730560064315796, 0.1730560064315796, 0.17203199863433838, 0.1730560064315796]	d2271d069a600d81b891161edd574c08bbe697d41851f55f17906b63d8b93581	3789f72dab3c58c6548660e262368876b951305250f81129742ea5287415a0a1
CONTROL_B8	B8	4	post_attention_layernorm	0	0.04505600035190582	0.04095999896526337	0.047488000243902206	0.04644505320582074	[0.04646399989724159, 0.04505600035190582, 0.04608000069856644, 0.043007999658584595, 0.04095999896526337, 0.047488000243902206, 0.04403200000524521]	1a07dde16b84357645b596c909770880afddb1bbd0dccb8e8f5431ce85653239	5786c729bc46cd8f9d4cb40663b84acae527db21a41d5ab7bef9873ee97afa47
CONTROL_B8	B8	4	post_attention_layernorm	1	0.015072000212967396	0.014336000196635723	0.015359999611973763	0.0322887552180458	[0.015359999611973763, 0.015072000212967396, 0.014336000196635723, 0.014336000196635723, 0.014336000196635723, 0.015359999611973763, 0.015359999611973763]	f44a89b8d05e6116e0eae2d4ae503d6cf0f72dd40e6feff21466bc51c835c13f	2242ea4ca5d34319d7d8b1529ea734c56165eed6c317b9fa5892dd75e51d8fd4
CONTROL_B8	B8	4	post_attention_layernorm	2	0.015359999611973763	0.014336000196635723	0.015359999611973763	0.03396176146264696	[0.014336000196635723, 0.015359999611973763, 0.015359999611973763, 0.014336000196635723, 0.015359999611973763, 0.014336000196635723, 0.015359999611973763]	56187f89df518b0b41165178dd6f0064c915960b7310e7673d74fa12bc7e06b4	cc5d61e17fcac2723f45f88ebb2812eb26de8746c3604021bef7a63be6eae504
CONTROL_B8	B8	4	post_attention_layernorm	3	0.015359999611973763	0.015359999611973763	0.015359999611973763	0.0	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	c8e493fbf751c20cf08977220cb102d805cf6cf88246a2cc81befd543b201dc8	d808a683e40bb2853c4a60702d93bb1facb3920d979280b8acd269a323a7d770
CONTROL_B8	B8	4	mlp	0	0.2784320116043091	0.27750399708747864	0.2805759906768799	0.0033475236562939994	[0.2781760096549988, 0.27750399708747864, 0.2805759906768799, 0.2784320116043091, 0.2784320116043091, 0.2794879972934723, 0.2791680097579956]	5786c729bc46cd8f9d4cb40663b84acae527db21a41d5ab7bef9873ee97afa47	0a1ca85ca3aa1c162cd91dd92929591810381781583320716fabace6e20aaaf2
CONTROL_B8	B8	4	mlp	1	0.24883200228214264	0.2467840015888214	0.24883200228214264	0.0030047317633187516	[0.24780799448490143, 0.24883200228214264, 0.2467840015888214, 0.24883200228214264, 0.24780799448490143, 0.24883200228214264, 0.24883200228214264]	2242ea4ca5d34319d7d8b1529ea734c56165eed6c317b9fa5892dd75e51d8fd4	d240af3119c2a356ef50fa0e0a2ca7049413cb63f4c2a28c6575ff4e39c2fc4e
CONTROL_B8	B8	4	mlp	2	0.24780799448490143	0.24780799448490143	0.24883200228214264	0.002041324704092688	[0.24780799448490143, 0.24780799448490143, 0.24780799448490143, 0.24883200228214264, 0.24883200228214264, 0.24780799448490143, 0.24883200228214264]	cc5d61e17fcac2723f45f88ebb2812eb26de8746c3604021bef7a63be6eae504	8e7dc767e4149e14c839b4f43fd312a1e0ae671dbc55de4e6930b438ec493788
CONTROL_B8	B8	4	mlp	3	0.2467840015888214	0.2457599937915802	0.24883200228214264	0.0036497458982527277	[0.2467840015888214, 0.2457599937915802, 0.24883200228214264, 0.2467840015888214, 0.24780799448490143, 0.2467840015888214, 0.2467840015888214]	d808a683e40bb2853c4a60702d93bb1facb3920d979280b8acd269a323a7d770	d6149388dc4cb24564b373d3b5447a9c559262f0ed85ec10126a48e8563d9e91
CONTROL_B8	B8	5	input_layernorm	0	0.015359999611973763	0.015104000456631184	0.01548799965530634	0.006949866205584385	[0.015359999611973763, 0.015359999611973763, 0.01548799965530634, 0.015104000456631184, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	d5d555cbe1259f2e3a87f53456b8d6a58c523f330a3ece02fdf9bbb98d7cbb66	f197be84581b6232ca341c5f2494c0ddbdc32ff7663ea186269302984a0fc458
CONTROL_B8	B8	5	input_layernorm	1	0.015359999611973763	0.014336000196635723	0.016383999958634377	0.035634828705359646	[0.016383999958634377, 0.015359999611973763, 0.014336000196635723, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	5d95edd898f253ce465130e31fde27a8d1b6f99491eaa096388c1121a9703833	28ad9d340ff00afa365a9f5e4e5769ea3b23c63e2f6565954273619f171c558d
CONTROL_B8	B8	5	input_layernorm	2	0.015359999611973763	0.015359999611973763	0.015359999611973763	0.0	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	c4b0f9cbdfddf6b6f671ba5278c86226ff843580145f2050070ca48375ea593b	f7f37f3d231730e2c88e838e57ac45a9933197b61ab5b8bf44beccbb0d703047
CONTROL_B8	B8	5	input_layernorm	3	0.015359999611973763	0.015359999611973763	0.016383999958634377	0.03207502629966789	[0.015359999611973763, 0.016383999958634377, 0.016383999958634377, 0.016383999958634377, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763]	ac7b68d7e1c01ed63e4419666cf9b7fa3c4f72bd3a41efd6cdcd0bf3520e1099	4e56ff52de5a96c15c6f2bff8da14223940bc490c2e1d34b76af196da9f96445
CONTROL_B8	B8	5	self_attn	0	0.22630399465560913	0.2252800017595291	0.23552000522613525	0.019750871716212953	[0.22630399465560913, 0.22630399465560913, 0.2252800017595291, 0.23552000522613525, 0.23449599742889404, 0.22630399465560913, 0.23552000522613525]	f197be84581b6232ca341c5f2494c0ddbdc32ff7663ea186269302984a0fc458	b5e12bd1abed2919c7f155f57e444d24a41bc2a30d2a274304ec9aaffad1d1d6
CONTROL_B8	B8	5	self_attn	1	0.17337599396705627	0.1730560064315796	0.17420800030231476	0.002615066663314543	[0.1730560064315796, 0.17420800030231476, 0.1730560064315796, 0.1730560064315796, 0.17350399494171143, 0.17337599396705627, 0.1740799993276596]	28ad9d340ff00afa365a9f5e4e5769ea3b23c63e2f6565954273619f171c558d	e413f45f442a2af20bd05e3fea200a2fea8af6a08bf3d3b6a8832781bc543671
CONTROL_B8	B8	5	self_attn	2	0.1730560064315796	0.17244799435138702	0.1740799993276596	0.0025919682253980965	[0.1730560064315796, 0.1730560064315796, 0.1730560064315796, 0.1730560064315796, 0.1732800006866455, 0.1740799993276596, 0.17244799435138702]	f7f37f3d231730e2c88e838e57ac45a9933197b61ab5b8bf44beccbb0d703047	16165466d47f7cd0c917303397b1c59f27704fcb81957e61248f9b0657addb0f
CONTROL_B8	B8	5	self_attn	3	0.1730560064315796	0.17209599912166595	0.1740799993276596	0.0030649920052479487	[0.1730560064315796, 0.1730560064315796, 0.1730560064315796, 0.1740799993276596, 0.17209599912166595, 0.1730560064315796, 0.1730560064315796]	4e56ff52de5a96c15c6f2bff8da14223940bc490c2e1d34b76af196da9f96445	74857d41d635212de06110dc9622ee42910a27222e8fd6ab3fae6c159e71140c
CONTROL_B8	B8	5	post_attention_layernorm	0	0.043007999658584595	0.04095999896526337	0.04739199951291084	0.060084272300230904	[0.04095999896526337, 0.04608000069856644, 0.04198399931192398, 0.04710400104522705, 0.04739199951291084, 0.040991999208927155, 0.043007999658584595]	9e7c724ea6c5b83deb176a584cf53057e921acd3261766386d2af997c699e206	e88d67a53cc321aa72b09a6affdd523330e771cf02f155d321aba82114087784
CONTROL_B8	B8	5	post_attention_layernorm	1	0.015359999611973763	0.014336000196635723	0.015359999611973763	0.02355277301203562	[0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.015359999611973763, 0.014336000196635723, 0.015359999611973763]	71c959798892b5e4ecdc2d306e4a3480f0290610528031a0bc2a6eb51cec4dcc	54cf790663cfb4157d18d99ecb56cb10caec0266402a66dde80ed2b92aefc1bc
CONTROL_B8	B8	5	post_attention_layernorm	2	0.014720000326633453	0.014336000196635723	0.015359999611973763	0.03210655696557013	[0.015359999611973763, 0.014336000196635723, 0.015359999611973763, 0.015359999611973763, 0.014336000196635723, 0.014336000196635723, 0.014720000326633453]	45638d3853e35a7effa98a9c62615ae64497d72529cdd2a53af6c486d1cd991d	348f03c23c076bce3631b90aff4d8e605655aee1bf03dadec22104dd6919022e
CONTROL_B8	B8	5	post_attention_layernorm	3	0.015359999611973763	0.015231999568641186	0.01571200042963028	0.00985674399432948	[0.015359999611973763, 0.015231999568641186, 0.015359999611973763, 0.01571200042963028, 0.015359999611973763, 0.015359999611973763, 0.015584000386297703]	bb6a0a234c889a29c9520450627b76e0602f2d6290a4f875fabd2d27a6751602	5390eabdd47afc8e6d4937805645b53098a9e40b8de53281ebe82653455ac412
CONTROL_B8	B8	5	mlp	0	0.27852800488471985	0.2770879864692688	0.2826240062713623	0.007114579900535962	[0.2770879864692688, 0.2826240062713623, 0.27750399708747864, 0.27852800488471985, 0.28118398785591125, 0.27750399708747864, 0.28035199642181396]	e88d67a53cc321aa72b09a6affdd523330e771cf02f155d321aba82114087784	af0d30de5e7d93240fec1ddead434c688842488e0b920096f66ef9ef2c2b3fa5
CONTROL_B8	B8	5	mlp	1	0.32051199674606323	0.2969599962234497	0.3604480028152466	0.05538429522148098	[0.32870399951934814, 0.33484798669815063, 0.2969599962234497, 0.3184640109539032, 0.32051199674606323, 0.317440003156662, 0.3604480028152466]	54cf790663cfb4157d18d99ecb56cb10caec0266402a66dde80ed2b92aefc1bc	e9228a79e5a2169f856275d939d50bad2ef1c934655ffc4947f01b351ad4dc36
